from_stop,to_stop,cost_km
6829,3017,0.5538
6829,3292,1.0413
6829,3563,0.9696
6829,5241,1.1097
6829,5960,0.436
6829,6829,0.0
6829,7267,1.2541
6829,7856,0.3781
6829,8831,0.8973
6830,0,39.0827
6830,256,0.3644
6830,751,0.9891
6830,1183,0.4214
6830,1655,1.0243
6830,3686,1.0213
6830,4468,1.2335
6830,4726,1.2769
6830,4858,0.947
6830,6830,0.0
6830,7251,1.161
6830,8401,1.1071
6831,0,27.054
6831,2827,0.5247
6831,3057,0.826
6831,4397,0.8023
6831,4427,0.8179
6831,5073,0.2468
6831,5930,0.8946
6831,6249,0.964
6831,6650,0.085
6831,6831,0.0
6831,8096,0.5393
6831,9891,0.8308
6832,0,14.3911
6832,350,0.6238
6832,815,0.5354
6832,1691,0.6154
6832,2559,1.0116
6832,5993,0.8431
6832,5996,0.5555
6832,6832,0.0
6832,7074,0.5509
6832,7674,0.4431
6832,9094,0.2377
6832,9143,0.7996
6833,0,44.5495
6833,813,0.3319
6833,1519,1.0566
6833,1667,0.8603
6833,1955,1.0664
6833,2351,0.9757
6833,5621,0.5433
6833,6636,1.0097
6833,6833,0.0
6833,6858,0.8728
6833,7509,1.1169
6833,7818,1.0132
6834,0,40.2974
6834,104,1.0944
6834,2870,0.8546
6834,6239,0.9543
6834,6576,1.1657
6834,6834,0.0
6834,7058,0.3321
6834,7724,1.0823
6834,7973,0.6492
6834,8003,1.27
6834,9190,0.5306
6834,9567,0.8825
6835,0,19.8519
6835,589,0.5583
6835,665,0.509
6835,844,0.5412
6835,3631,0.6725
6835,4825,0.2266
6835,5799,0.6927
6835,6216,0.208
6835,6835,0.0
6835,8359,0.219
6835,9902,0.518
6835,9954,0.6689
6836,0,12.197
6836,569,1.2324
6836,622,1.2677
6836,3976,0.6724
6836,6670,1.4302
6836,6687,1.3097
6836,6836,0.0
6836,7298,0.5332
6836,8194,1.2381
6836,9309,1.033
6836,9588,1.3569
6836,9952,1.5079
6837,0,23.2868
6837,260,0.584
6837,1578,0.9064
6837,1843,0.4218
6837,2278,1.0002
6837,5756,0.8663
6837,6456,0.2841
6837,6837,0.0
6837,7514,0.659
6837,8922,0.6304
6837,9514,0.5841
6837,9521,0.9318
6838,0,23.6103
6838,111,0.1473
6838,760,0.7855
6838,866,0.2888
6838,1808,1.0573
6838,1867,0.9827
6838,2172,1.0393
6838,2813,1.0418
6838,3619,1.0691
6838,6838,0.0
6838,7741,0.8447
6838,9257,0.6459
6839,0,47.7942
6839,471,0.1792
6839,522,1.0178
6839,1101,1.0916
6839,1512,0.8344
6839,4158,0.7547
6839,5402,0.8818
6839,5570,1.1467
6839,5975,1.0517
6839,6839,0.0
6839,7271,0.2796
6839,8696,0.5006
6840,0,46.6398
6840,150,1.0666
6840,453,0.5904
6840,577,0.8271
6840,996,1.1467
6840,1022,0.6445
6840,2304,1.1575
6840,4233,0.6801
6840,4470,1.0825
6840,5754,0.3521
6840,6840,0.0
6840,8874,1.1941
6841,0,29.9622
6841,2037,1.0483
6841,2068,0.7397
6841,3173,0.6527
6841,4655,0.8045
6841,6043,0.8182
6841,6734,0.6288
6841,6841,0.0
6841,7069,1.0658
6841,7929,0.2202
6841,8730,0.6311
6841,8769,0.4359
6842,0,30.2905
6842,429,0.7799
6842,454,0.8752
6842,1387,0.7597
6842,2366,0.3541
6842,3837,0.42
6842,6842,0.0
6842,7064,0.9456
6842,7917,0.8863
6842,7999,1.1258
6842,8369,1.0051
6842,8809,0.5203
6843,0,28.2925
6843,2136,1.0755
6843,2739,0.6769
6843,3615,0.1453
6843,5253,0.7333
6843,6710,0.8989
6843,6843,0.0
6843,7277,0.6137
6843,8389,0.7796
6843,9205,1.1453
6843,9524,0.812
6843,9895,0.9897
6844,0,38.4975
6844,1662,0.6962
6844,3902,0.9043
6844,6531,0.5361
6844,6598,0.8737
6844,6844,0.0
6844,7111,0.6092
6844,7397,1.0036
6844,7628,0.5527
6844,7787,0.9913
6844,9060,0.891
6844,9160,0.4944
6845,0,20.8435
6845,1016,0.9836
6845,2877,1.008
6845,3639,1.0733
6845,4282,1.1773
6845,5260,0.8773
6845,5633,0.3614
6845,6845,0.0
6845,7001,0.4571
6845,8221,0.4125
6845,9515,0.3726
6845,9608,0.9876
6846,0,24.2539
6846,1063,0.3864
6846,1557,0.9186
6846,1744,0.4263
6846,3866,0.4736
6846,4020,0.7985
6846,5258,0.3521
6846,6621,0.8094
6846,6846,0.0
6846,8162,0.4182
6846,8641,0.6047
6846,8713,0.736
6847,0,16.8272
6847,2392,1.2236
6847,4172,0.6624
6847,5116,0.6387
6847,5304,1.1719
6847,5608,1.0285
6847,6847,0.0
6847,6975,1.1307
6847,8068,0.7107
6847,8568,0.5719
6847,8742,1.1349
6847,8962,0.7231
6848,0,15.1923
6848,791,1.0562
6848,1508,0.8865
6848,1688,0.4871
6848,3252,0.7507
6848,3429,0.807
6848,5928,1.0375
6848,6848,0.0
6848,7032,1.0789
6848,8233,0.7457
6848,8697,0.6598
6848,9559,0.9937
6849,0,20.2026
6849,1604,0.1778
6849,2279,0.7387
6849,4455,0.8447
6849,5462,0.4656
6849,5814,0.208
6849,6360,0.9404
6849,6721,0.2711
6849,6849,0.0
6849,7953,1.0635
6849,8292,0.2332
6849,9012,0.8196
6850,0,30.7818
6850,158,0.7651
6850,1071,0.9304
6850,1332,0.5957
6850,1458,0.8644
6850,2181,1.0139
6850,3350,0.8232
6850,3949,0.4794
6850,4567,0.5947
6850,5380,0.4822
6850,6850,0.0
6850,7810,1.0224
6851,0,42.1105
6851,1448,0.8762
6851,1521,0.201
6851,2205,0.9295
6851,3801,0.548
6851,4321,0.4065
6851,5060,0.093
6851,6851,0.0
6851,6892,0.532
6851,8870,1.0152
6851,9200,0.9848
6851,9783,0.4277
6852,0,39.9412
6852,104,0.2403
6852,2870,1.2275
6852,3779,0.6752
6852,5489,0.7876
6852,5607,1.3753
6852,5896,1.1152
6852,6852,0.0
6852,7091,1.3199
6852,7736,1.1517
6852,7998,0.3767
6852,9190,0.8275
6853,0,42.1971
6853,860,0.4822
6853,2846,0.7683
6853,2874,0.2077
6853,3189,0.581
6853,3568,0.2953
6853,5478,1.006
6853,6853,0.0
6853,7662,1.0538
6853,7685,1.1873
6853,9076,0.9955
6853,9800,0.5179
6854,0,30.0866
6854,856,1.1526
6854,2703,0.8751
6854,2975,0.4089
6854,3263,0.6009
6854,5293,0.8444
6854,5438,0.7941
6854,6854,0.0
6854,7775,0.7502
6854,8279,0.8763
6854,9438,1.2528
6854,9737,0.8027
6855,0,34.6893
6855,102,1.094
6855,404,1.2551
6855,1657,1.4584
6855,4235,1.2526
6855,5190,0.8914
6855,5310,0.5885
6855,6397,1.1251
6855,6855,0.0
6855,8877,0.4378
6855,9544,0.5488
6855,9955,1.5058
6856,0,24.3071
6856,260,0.9266
6856,1956,1.0975
6856,2278,0.9744
6856,4100,0.6962
6856,5311,1.061
6856,5664,0.7636
6856,6856,0.0
6856,7137,0.6414
6856,8529,0.9638
6856,8922,0.8939
6856,9514,0.4519
6857,0,20.0271
6857,61,0.3182
6857,323,0.4496
6857,1208,0.5425
6857,2176,0.3396
6857,3034,0.4798
6857,4130,0.3777
6857,5316,0.7465
6857,6460,0.8278
6857,6857,0.0
6857,7766,0.9258
6857,7992,0.897
6858,0,43.6943
6858,813,0.8259
6858,2017,0.8444
6858,2113,1.1097
6858,2425,0.697
6858,2571,0.8961
6858,3771,0.8563
6858,5621,0.8703
6858,5793,0.9797
6858,6636,0.1816
6858,6833,0.8728
6858,6858,0.0
6859,0,17.9976
6859,2126,0.8505
6859,2464,1.0835
6859,2600,0.4961
6859,3459,1.0118
6859,4014,1.1798
6859,4860,0.5642
6859,5826,0.7624
6859,6472,0.9096
6859,6859,0.0
6859,8978,0.7738
6859,9485,0.7324
6860,0,20.5903
6860,56,1.11
6860,77,0.2603
6860,354,0.5955
6860,2008,0.4654
6860,3869,0.7908
6860,4085,0.9394
6860,5444,0.643
6860,6860,0.0
6860,6863,0.9046
6860,8199,0.4364
6860,9173,0.6361
6861,0,35.8216
6861,191,0.991
6861,203,0.8697
6861,922,1.1953
6861,2107,0.8544
6861,6532,1.1705
6861,6861,0.0
6861,6917,1.0831
6861,8147,1.1524
6861,9224,1.1036
6861,9474,0.7319
6861,9983,0.8387
6862,0,39.3469
6862,998,0.8065
6862,2434,0.9398
6862,2734,1.1443
6862,3059,0.5809
6862,5944,0.7294
6862,6070,0.5679
6862,6183,1.0548
6862,6426,0.6824
6862,6862,0.0
6862,8281,1.2425
6862,9465,0.778
6863,0,20.0635
6863,56,1.1559
6863,77,0.6477
6863,354,0.5286
6863,1216,0.3148
6863,1788,0.743
6863,3113,0.955
6863,4835,0.6735
6863,6860,0.9046
6863,6863,0.0
6863,9415,0.6733
6863,9786,0.813
6864,0,10.5331
6864,633,0.581
6864,1609,0.6409
6864,4121,0.6216
6864,5354,0.1575
6864,5733,0.3581
6864,6308,0.7095
6864,6551,0.7419
6864,6864,0.0
6864,9111,0.4122
6864,9132,0.7709
6864,9776,0.6913
6865,0,15.2238
6865,1878,0.3978
6865,2303,0.7853
6865,2362,0.5555
6865,2557,0.3394
6865,2619,0.6856
6865,3835,0.4892
6865,4828,0.4955
6865,5030,0.6754
6865,5200,0.2121
6865,6865,0.0
6865,8355,0.9775
6866,0,24.502
6866,2929,0.694
6866,3901,0.921
6866,4263,0.9721
6866,4408,0.8144
6866,5035,0.9326
6866,6229,0.5553
6866,6621,0.907
6866,6866,0.0
6866,8203,1.096
6866,8723,0.4668
6866,9124,0.869
6867,0,13.6842
6867,3871,0.6931
6867,4103,0.4883
6867,4796,1.0999
6867,5660,0.3713
6867,6233,0.9991
6867,6867,0.0
6867,7266,0.8329
6867,8169,1.038
6867,8210,0.8884
6867,8261,0.3576
6867,9493,0.9871
6868,0,16.2349
6868,786,0.4975
6868,2385,0.5275
6868,2584,0.5422
6868,3566,0.7682
6868,4275,0.599
6868,4292,0.8386
6868,4479,0.1723
6868,4492,0.7715
6868,6868,0.0
6868,8374,0.4138
6868,8818,0.5829
6869,0,42.1988
6869,34,0.6638
6869,1427,0.5588
6869,2471,0.8417
6869,2503,0.6773
6869,2553,0.7299
6869,3882,0.6828
6869,5593,1.0381
6869,5851,0.2895
6869,6869,0.0
6869,8039,1.0377
6869,8160,0.3887
6870,0,18.6064
6870,129,0.82
6870,649,0.5918
6870,2688,0.9709
6870,3579,0.7081
6870,5385,0.9802
6870,6870,0.0
6870,7061,1.1597
6870,7352,0.9241
6870,7936,0.8902
6870,8545,0.8292
6870,8759,0.9536
6871,0,35.2563
6871,434,0.3854
6871,603,0.6843
6871,1265,0.7799
6871,1654,0.7119
6871,2563,0.6706
6871,5053,0.6191
6871,6297,0.4052
6871,6324,0.2875
6871,6572,0.4155
6871,6871,0.0
6871,8823,0.7188
6872,0,25.7724
6872,30,1.019
6872,491,0.3859
6872,749,0.2845
6872,3125,0.9541
6872,3887,1.0377
6872,4876,1.3254
6872,5136,1.2908
6872,6003,0.8727
6872,6872,0.0
6872,8904,0.8928
6872,9807,0.3678
6873,0,26.7954
6873,1162,1.0716
6873,4473,1.1374
6873,4774,0.9791
6873,5128,0.3438
6873,5212,0.9711
6873,6293,1.4427
6873,6662,0.9912
6873,6873,0.0
6873,7094,1.1963
6873,7537,0.736
6873,7776,1.0596
6874,0,33.1448
6874,396,0.8853
6874,868,0.4524
6874,1236,0.7202
6874,3904,0.8343
6874,4395,0.9708
6874,4727,0.8045
6874,5973,0.6531
6874,6818,0.2435
6874,6874,0.0
6874,8383,0.7752
6874,9742,0.9032
6875,0,14.3595
6875,3105,0.7599
6875,4536,0.7704
6875,5298,0.4823
6875,5482,0.8753
6875,5626,0.7349
6875,6287,0.1854
6875,6301,0.7586
6875,6875,0.0
6875,7231,0.7405
6875,7893,0.518
6875,8655,0.9591
6876,0,19.8571
6876,598,0.0405
6876,2138,0.7225
6876,4229,0.4009
6876,4472,1.0651
6876,5052,0.6256
6876,5209,0.8282
6876,6374,1.1148
6876,6876,0.0
6876,7606,0.9786
6876,7866,0.5462
6876,9431,0.4086
6877,0,12.6716
6877,934,1.2963
6877,1326,0.8178
6877,2799,0.1479
6877,3040,0.83
6877,3591,1.198
6877,5619,0.1756
6877,6402,0.8369
6877,6877,0.0
6877,8155,0.658
6877,9705,1.2753
6877,9873,1.2539
6878,0,27.5315
6878,157,0.5379
6878,199,0.8343
6878,1200,0.7006
6878,1817,0.3185
6878,2806,0.9373
6878,4054,0.7478
6878,5153,1.0649
6878,5302,0.4621
6878,6469,0.5922
6878,6878,0.0
6878,8416,0.7116
6879,0,9.8532
6879,492,1.3081
6879,1260,1.075
6879,2612,1.3086
6879,3707,0.8909
6879,4925,0.8549
6879,5786,0.3388
6879,6313,0.6423
6879,6879,0.0
6879,7337,0.5513
6879,7949,1.0281
6879,9455,0.9297
6880,0,27.185
6880,107,0.8919
6880,398,1.0946
6880,399,1.0873
6880,4062,0.5817
6880,6880,0.0
6880,7040,1.1603
6880,7150,0.205
6880,7931,0.7377
6880,8130,0.8956
6880,8800,0.5048
6880,9412,0.941
6881,0,26.9136
6881,71,0.5561
6881,234,1.0098
6881,1847,0.5687
6881,2856,1.2059
6881,2907,1.3507
6881,3368,0.9981
6881,4880,0.3752
6881,5436,0.8949
6881,6881,0.0
6881,7325,0.9282
6881,7358,0.707
6882,0,20.9136
6882,502,0.8517
6882,690,1.0318
6882,1203,0.6565
6882,2880,0.9137
6882,3012,1.024
6882,3702,0.3002
6882,4864,0.8466
6882,5476,0.6737
6882,6882,0.0
6882,7850,1.2408
6882,9991,0.8958
6883,0,13.5355
6883,1405,0.6115
6883,4323,1.1578
6883,4954,1.01
6883,5306,1.0392
6883,5539,0.3192
6883,6357,0.6394
6883,6730,0.8153
6883,6814,0.8485
6883,6883,0.0
6883,8231,0.9102
6883,9022,1.3372
6884,0,39.0415
6884,240,0.4131
6884,1419,0.8034
6884,3515,0.6671
6884,4640,0.4333
6884,5762,0.7053
6884,6581,0.2138
6884,6739,0.332
6884,6884,0.0
6884,7728,0.6447
6884,8834,0.1166
6884,9192,0.6316
6885,0,37.2936
6885,535,0.8701
6885,684,0.6916
6885,2515,0.4636
6885,2954,0.8031
6885,3439,0.4918
6885,3454,0.7593
6885,4929,0.8876
6885,6372,0.8164
6885,6885,0.0
6885,7948,0.0475
6885,9204,0.1168
6886,0,35.2017
6886,561,0.9027
6886,2292,0.8741
6886,2787,0.9153
6886,3655,0.1658
6886,4061,0.4415
6886,4356,1.0821
6886,4531,0.772
6886,5789,0.8058
6886,6886,0.0
6886,8722,1.0151
6886,9335,0.3076
6887,0,10.4452
6887,138,0.5301
6887,160,0.7381
6887,2162,0.8201
6887,2713,1.0532
6887,3047,0.7805
6887,3194,0.2668
6887,6887,0.0
6887,7200,0.804
6887,7520,0.7469
6887,9541,1.0399
6887,9588,0.6796
6888,0,16.4346
6888,667,0.8948
6888,2439,0.6179
6888,3255,0.7893
6888,5534,1.0725
6888,5909,1.0992
6888,6158,0.893
6888,6367,0.9924
6888,6888,0.0
6888,7133,1.0349
6888,7651,0.8591
6888,8924,0.574
6889,0,12.0619
6889,17,1.1326
6889,632,0.579
6889,2679,0.9592
6889,2947,0.7914
6889,2969,1.0071
6889,3553,0.8159
6889,3661,1.2351
6889,4813,0.5195
6889,6604,1.2166
6889,6889,0.0
6889,8229,1.0168
6890,0,14.424
6890,494,0.2127
6890,1736,0.9853
6890,2763,0.8679
6890,5267,0.6569
6890,5482,0.963
6890,5539,0.9474
6890,6502,0.9262
6890,6538,0.1158
6890,6890,0.0
6890,7157,0.2232
6890,8655,1.0393
6891,0,36.0737
6891,1311,0.8697
6891,2853,1.1948
6891,3574,1.1207
6891,4144,1.3386
6891,4787,0.902
6891,6354,1.3996
6891,6891,0.0
6891,7241,0.775
6891,7603,0.9023
6891,8095,0.6356
6891,9836,0.976
6892,0,42.2726
6892,364,0.8243
6892,1521,0.6374
6892,2205,0.8409
6892,3801,0.5957
6892,4321,0.8932
6892,5060,0.543
6892,5682,1.0368
6892,6851,0.532
6892,6892,0.0
6892,9551,1.0978
6892,9783,0.7618
6893,0,25.4213
6893,3901,0.9638
6893,4263,0.2511
6893,4376,0.7712
6893,4443,1.0535
6893,4690,0.9635
6893,5755,0.3839
6893,6229,0.608
6893,6893,0.0
6893,8203,0.7295
6893,9124,0.6302
6893,9688,0.3091
6894,0,19.9875
6894,1583,0.6971
6894,3277,0.8579
6894,3646,0.8902
6894,6147,0.4854
6894,6894,0.0
6894,7191,0.8059
6894,7770,0.8445
6894,7891,0.9608
6894,9151,0.7322
6894,9301,0.9584
6894,9962,0.9547
6895,0,38.3149
6895,1145,1.2749
6895,1599,0.3394
6895,2128,1.0632
6895,2429,1.0259
6895,4995,0.6122
6895,6895,0.0
6895,6997,1.0241
6895,7626,1.0327
6895,7883,0.6823
6895,8561,1.0008
6895,9868,1.0661
6896,0,33.4461
6896,1309,0.5436
6896,4493,0.7193
6896,5516,0.6622
6896,5959,0.5852
6896,6705,0.8579
6896,6825,0.646
6896,6896,0.0
6896,6907,0.4845
6896,8100,0.7645
6896,9367,0.2863
6896,9475,0.6533
6897,0,24.7527
6897,1513,1.4604
6897,3782,0.6142
6897,4507,1.3539
6897,5843,0.8911
6897,6897,0.0
6897,6949,1.3177
6897,7007,1.0897
6897,7273,1.3196
6897,8145,1.3956
6897,8618,1.1311
6897,9399,1.3752
6898,0,31.4956
6898,643,0.7351
6898,1042,0.6226
6898,2824,0.1598
6898,4789,0.8498
6898,5331,0.2622
6898,6898,0.0
6898,8720,0.6899
6898,8888,0.6696
6898,9023,0.9676
6898,9053,0.5639
6898,9084,0.8929
6899,0,27.4033
6899,845,0.6257
6899,954,0.7158
6899,2903,0.8941
6899,3021,0.7712
6899,3939,0.2479
6899,4771,1.2635
6899,5614,0.5046
6899,6585,1.0891
6899,6899,0.0
6899,7484,1.2441
6899,9798,0.4699
6900,0,10.8373
6900,776,0.8598
6900,887,0.5676
6900,1276,0.8506
6900,2155,0.8405
6900,3983,0.2472
6900,4021,0.899
6900,5941,0.7233
6900,6498,0.7923
6900,6718,0.679
6900,6900,0.0
6900,8176,0.6611
6901,0,16.7894
6901,895,0.4295
6901,2072,0.568
6901,4600,0.089
6901,5042,0.5109
6901,6901,0.0
6901,7759,0.4069
6901,7861,0.5306
6901,7981,0.894
6901,8441,0.5164
6901,8856,1.0006
6901,9649,0.6113
6902,0,22.8576
6902,701,0.9949
6902,1288,0.5755
6902,2653,1.0275
6902,3384,0.3248
6902,3637,0.1554
6902,5238,0.5835
6902,6155,0.6353
6902,6902,0.0
6902,7635,0.6316
6902,8042,0.2133
6902,9573,0.9591
6903,0,17.9628
6903,1147,1.1254
6903,2575,0.638
6903,2749,1.0208
6903,3064,0.471
6903,3339,0.7192
6903,3462,0.5756
6903,4349,0.912
6903,5522,0.4941
6903,6148,1.2212
6903,6903,0.0
6903,7941,0.9015
6904,0,18.7442
6904,1008,0.9232
6904,1173,0.6519
6904,1383,0.4611
6904,1397,0.9748
6904,2596,0.9474
6904,3035,1.0304
6904,4098,0.4531
6904,6904,0.0
6904,8692,0.1638
6904,8972,0.8478
6904,9652,1.013
6905,0,39.4213
6905,2023,0.4358
6905,2231,0.6624
6905,4335,0.3088
6905,6905,0.0
6905,7165,0.2551
6905,7257,0.5886
6905,7800,1.0092
6905,7842,0.9936
6905,7959,0.9625
6905,8708,1.0313
6905,9052,0.8
6906,0,9.5963
6906,297,1.0348
6906,880,0.643
6906,1635,1.0384
6906,5077,1.2028
6906,5502,0.1467
6906,5613,1.076
6906,6906,0.0
6906,7716,1.2338
6906,7901,1.1886
6906,8362,0.2742
6906,9765,1.1946
6907,0,33.3586
6907,1004,0.6298
6907,1309,0.9177
6907,4493,0.657
6907,5516,0.4984
6907,5959,0.62
6907,6010,0.9823
6907,6896,0.4845
6907,6907,0.0
6907,9177,0.5603
6907,9367,0.2599
6907,9475,1.1232
6908,0,43.1392
6908,574,0.8605
6908,2781,0.5234
6908,2957,0.7245
6908,4048,0.7603
6908,4620,0.6034
6908,5389,0.7969
6908,5512,1.1003
6908,5853,0.8975
6908,6743,0.9389
6908,6908,0.0
6908,9171,0.3568
6909,0,20.039
6909,153,0.9455
6909,1767,0.9211
6909,2363,0.7099
6909,3165,0.9145
6909,4504,0.9238
6909,5066,0.7431
6909,5374,0.1609
6909,6909,0.0
6909,7053,0.3838
6909,9121,1.0559
6909,9203,0.5439
6910,0,32.3614
6910,835,0.783
6910,1255,0.9499
6910,1345,0.632
6910,1957,0.3524
6910,6807,0.6969
6910,6910,0.0
6910,7538,0.8002
6910,8023,0.443
6910,8523,0.7059
6910,8661,0.586
6910,9880,0.574
6911,0,43.3764
6911,34,0.8674
6911,1011,0.9012
6911,2798,0.5688
6911,5458,0.8356
6911,5577,0.3938
6911,5593,0.4224
6911,5743,0.9266
6911,6420,0.7622
6911,6911,0.0
6911,8039,0.3459
6911,8160,1.0639
6912,0,33.7107
6912,561,1.2397
6912,1820,1.1426
6912,2923,1.2703
6912,3050,0.8455
6912,4518,0.8608
6912,4781,1.2087
6912,6912,0.0
6912,7420,1.1416
6912,8097,0.8143
6912,8430,0.112
6912,9248,0.6508
6913,0,14.3785
6913,1111,0.8168
6913,2491,0.9094
6913,3119,0.3601
6913,3347,0.882
6913,4084,0.745
6913,4542,0.9019
6913,4977,0.6987
6913,5908,0.4315
6913,6913,0.0
6913,7983,0.7753
6913,8230,0.9156
6914,0,19.3472
6914,1021,0.3729
6914,1829,0.1029
6914,2176,0.8534
6914,2532,0.7471
6914,3034,0.9396
6914,3181,0.3419
6914,4502,0.5618
6914,4581,0.7748
6914,6791,0.7835
6914,6914,0.0
6914,9266,0.5615
6915,0,14.8993
6915,14,1.0322
6915,2151,0.0796
6915,4003,1.2601
6915,5008,1.0664
6915,5490,1.2374
6915,5744,1.1098
6915,6915,0.0
6915,8306,0.9673
6915,8927,0.6633
6915,8932,0.6402
6915,9651,0.7947
6916,0,4.2986
6916,1128,0.4698
6916,5367,0.561
6916,5804,0.875
6916,6916,0.0
6916,7464,0.8789
6916,8165,1.2399
6916,8547,0.8167
6916,8736,0.8055
6916,9063,0.9044
6916,9905,1.3145
6916,9998,1.2756
6917,0,35.8565
6917,203,0.9904
6917,3391,0.8639
6917,4719,0.9339
6917,6112,0.9036
6917,6917,0.0
6917,7253,0.495
6917,7717,0.8107
6917,8147,0.7277
6917,8763,0.8141
6917,9474,0.8357
6917,9983,0.2486
6918,0,36.2474
6918,559,0.8274
6918,624,0.3225
6918,1992,0.366
6918,2307,0.1283
6918,3014,0.4036
6918,3238,0.9719
6918,3268,0.8748
6918,3674,0.9375
6918,3700,0.6978
6918,6918,0.0
6918,7456,0.7948
6919,0,25.1194
6919,125,1.0148
6919,1063,0.6551
6919,1557,0.0805
6919,1744,0.5517
6919,4020,0.1803
6919,6621,0.5726
6919,6919,0.0
6919,7109,0.431
6919,8162,0.8338
6919,8254,0.4752
6919,9830,0.2847
6920,0,40.6363
6920,1052,0.4956
6920,2553,0.8871
6920,2835,1.0302
6920,4050,0.4521
6920,4301,0.739
6920,4558,0.2126
6920,4733,0.92
6920,5185,0.8072
6920,6920,0.0
6920,7566,0.9701
6920,8493,0.8571
6921,0,24.7252
6921,334,0.2576
6921,2365,0.651
6921,2776,0.9127
6921,3009,1.0506
6921,4838,0.8833
6921,4951,0.7427
6921,5954,0.6945
6921,6921,0.0
6921,7811,0.5376
6921,8009,1.0718
6921,8358,0.4513
6922,0,22.8893
6922,542,1.242
6922,1514,1.0184
6922,2111,0.848
6922,3260,0.7997
6922,5846,0.6961
6922,6259,0.9068
6922,6922,0.0
6922,7330,0.3392
6922,7647,1.0549
6922,8013,0.9695
6922,9289,0.7589
6923,0,23.4443
6923,221,0.1935
6923,2967,0.3223
6923,3267,0.7347
6923,4590,0.7208
6923,5741,0.8336
6923,6232,0.8909
6923,6317,0.7621
6923,6923,0.0
6923,7078,0.9172
6923,7706,0.9196
6923,9178,0.6999
6924,0,16.3322
6924,345,0.5307
6924,1822,0.6283
6924,2290,0.3449
6924,2762,1.0653
6924,3231,0.6592
6924,3947,0.8839
6924,4355,0.7185
6924,5160,0.9173
6924,6924,0.0
6924,8131,0.6021
6924,8859,0.4823
6925,0,37.9932
6925,300,1.1074
6925,347,0.4107
6925,1416,0.0447
6925,1422,0.9648
6925,2064,0.8878
6925,3962,0.8752
6925,3967,0.334
6925,5580,0.9757
6925,6925,0.0
6925,7913,0.6869
6925,8415,1.0183
6926,0,11.6624
6926,2687,0.781
6926,3092,0.311
6926,3247,0.6151
6926,3843,0.4511
6926,4515,0.3372
6926,4674,0.3797
6926,4685,0.6646
6926,6749,0.9476
6926,6926,0.0
6926,8570,1.1532
6926,9148,0.5292
6927,0,19.2521
6927,1384,0.9746
6927,2126,0.9727
6927,3459,0.7265
6927,4014,0.5208
6927,6472,0.9859
6927,6927,0.0
6927,8349,0.1758
6927,8477,0.3081
6927,8599,0.7834
6927,8978,0.6618
6927,9136,0.9166
6928,0,27.6407
6928,1625,0.703
6928,2220,0.7671
6928,2520,0.6077
6928,5191,0.5965
6928,5470,0.8631
6928,5473,0.4198
6928,6928,0.0
6928,7577,1.1441
6928,7656,1.2221
6928,8043,0.4812
6928,9610,0.5797
6929,0,29.3248
6929,1091,0.7693
6929,1182,0.3682
6929,1315,0.9523
6929,2514,0.7839
6929,4832,0.9664
6929,5526,0.1297
6929,5603,1.2015
6929,6929,0.0
6929,7086,1.0592
6929,7283,1.0457
6929,8907,1.0614
6930,0,14.28
6930,85,0.6099
6930,216,0.3254
6930,706,0.288
6930,1765,0.7376
6930,2619,0.6816
6930,4828,0.8297
6930,6666,0.8301
6930,6930,0.0
6930,8148,0.4352
6930,8355,0.4004
6930,9682,0.5832
6931,0,19.0321
6931,899,0.5529
6931,960,0.7153
6931,1081,0.8595
6931,1132,0.973
6931,1676,0.8925
6931,2945,0.6599
6931,4539,0.7788
6931,5752,0.9072
6931,5842,0.4546
6931,6931,0.0
6931,8179,0.8404
6932,0,12.1968
6932,246,0.2201
6932,2339,0.9354
6932,2687,1.0318
6932,3046,0.7938
6932,3208,1.1819
6932,3247,1.0642
6932,3381,0.3894
6932,3843,1.3003
6932,5170,0.3209
6932,6932,0.0
6932,7451,0.7777
6933,0,24.7854
6933,21,0.9664
6933,938,1.0857
6933,946,1.1405
6933,1993,0.4596
6933,3542,1.399
6933,4399,0.6749
6933,4400,0.3816
6933,4463,0.4312
6933,6933,0.0
6933,8928,0.7322
6933,9350,1.2166
6934,0,39.9257
6934,1800,0.8263
6934,2646,0.6154
6934,2733,0.7533
6934,2938,0.3527
6934,3920,0.3585
6934,6109,0.5227
6934,6462,0.1776
6934,6934,0.0
6934,7332,0.4051
6934,8153,0.3076
6934,9883,0.8375
6935,0,8.0454
6935,455,1.2095
6935,2144,1.1715
6935,2423,1.3159
6935,2875,1.0197
6935,3594,0.985
6935,6140,0.5922
6935,6781,1.0919
6935,6935,0.0
6935,6969,1.1584
6935,7909,1.2577
6935,9115,0.5941
6936,0,8.0132
6936,46,0.9161
6936,307,0.7444
6936,1968,1.2927
6936,3752,0.2451
6936,3909,1.0544
6936,4179,0.9721
6936,5063,0.8209
6936,6076,1.0628
6936,6406,0.9192
6936,6936,0.0
6936,9449,1.0578
6937,0,26.9037
6937,1748,0.9205
6937,2090,0.997
6937,2538,0.884
6937,2901,0.6961
6937,2944,0.6016
6937,4237,0.7169
6937,4601,1.179
6937,5006,0.7029
6937,5963,0.5095
6937,6937,0.0
6937,8807,0.1797
6938,0,29.1252
6938,3994,0.8363
6938,6126,1.0736
6938,6514,0.7222
6938,6938,0.0
6938,7293,0.5455
6938,7897,0.5359
6938,8797,0.9996
